Name,CMC,Colors,Color identity,Supertypes,Types,Subtypes,Rarity,Set,Power,Toughness,Loyalty,Text
Vanish into Memory,4.0,"['U', 'W']","['U', 'W']",None,['Instant'],None,Uncommon,CSP,None,None,None,"Exile target creature. You draw cards equal to that creature's power. At the beginning of your next upkeep, return that card to the battlefield under its owner's control. If you do, discard cards equal to that creature's toughness."
Ronom Hulk,5.0,['G'],['G'],None,['Creature'],['Beast'],Common,CSP,5,6,None,"Protection from snow\nCumulative upkeep {1} (At the beginning of your upkeep, put an age counter on this permanent, then sacrifice it unless you pay its upkeep cost for each age counter on it.)"
"Garza Zol, Plague Queen",7.0,"['B', 'R', 'U']","['B', 'R', 'U']",['Legendary'],['Creature'],"['Vampire', 'Noble']",Rare,CSP,5,5,None,"Flying, haste\nWhenever a creature dealt damage by Garza Zol, Plague Queen this turn dies, put a +1/+1 counter on Garza Zol.\nWhenever Garza Zol deals combat damage to a player, you may draw a card."
Surging Sentinels,3.0,['W'],['W'],None,['Creature'],"['Human', 'Soldier']",Common,CSP,2,1,None,"First strike\nRipple 4 (When you cast this spell, you may reveal the top four cards of your library. You may cast spells with the same name as this spell from among those cards without paying their mana costs. Put the rest on the bottom of your library.)"
"Sek'Kuar, Deathkeeper",5.0,"['B', 'G', 'R']","['B', 'G', 'R']",['Legendary'],['Creature'],"['Orc', 'Shaman']",Rare,CSP,4,3,None,"Whenever another nontoken creature you control dies, create a 3/1 black and red Graveborn creature token with haste."
Tamanoa,3.0,"['G', 'R', 'W']","['G', 'R', 'W']",None,['Creature'],['Spirit'],Rare,CSP,2,4,None,"Whenever a noncreature source you control deals damage, you gain that much life."
Juniper Order Ranger,5.0,"['G', 'W']","['G', 'W']",None,['Creature'],"['Human', 'Knight', 'Ranger']",Uncommon,CSP,2,4,None,"Whenever another creature enters the battlefield under your control, put a +1/+1 counter on that creature and a +1/+1 counter on Juniper Order Ranger."
Surging Might,3.0,['G'],['G'],None,['Enchantment'],['Aura'],Common,CSP,None,None,None,"Enchant creature\nEnchanted creature gets +2/+2.\nRipple 4 (When you cast this spell, you may reveal the top four cards of your library. You may cast spells with the same name as this spell from among those cards without paying their mana costs. Put the rest on the bottom of your library.)"
Deepfire Elemental,6.0,"['B', 'R']","['B', 'R']",None,['Creature'],['Elemental'],Uncommon,CSP,4,4,None,{X}{X}{1}: Destroy target artifact or creature with mana value X.
Diamond Faerie,5.0,"['G', 'U', 'W']","['G', 'U', 'W']",['Snow'],['Creature'],['Faerie'],Rare,CSP,3,3,None,Flying\n{1}{S}: Snow creatures you control get +1/+1 until end of turn. ({S} can be paid with one mana from a snow source.)
Blizzard Specter,4.0,"['B', 'U']","['B', 'U']",['Snow'],['Creature'],['Specter'],Uncommon,CSP,2,3,None,"Flying\nWhenever Blizzard Specter deals combat damage to a player, choose one —\n• That player returns a permanent they control to its owner's hand.\n• That player discards a card."
Steam Spitter,5.0,['G'],"['G', 'R']",None,['Creature'],['Spider'],Uncommon,CSP,1,5,None,Reach (This creature can block creatures with flying.)\n{R}: Steam Spitter gets +1/+0 until end of turn.
Shape of the Wiitigo,6.0,['G'],['G'],None,['Enchantment'],['Aura'],Rare,CSP,None,None,None,"Enchant creature\nWhen Shape of the Wiitigo enters the battlefield, put six +1/+1 counters on enchanted creature.\nAt the beginning of your upkeep, put a +1/+1 counter on enchanted creature if it attacked or blocked since your last upkeep. Otherwise, remove a +1/+1 counter from it."
Sound the Call,3.0,['G'],['G'],None,['Sorcery'],None,Common,CSP,None,None,None,"Create a 1/1 green Wolf creature token. It has ""This creature gets +1/+1 for each card named Sound the Call in each graveyard."""
Rimehorn Aurochs,5.0,['G'],['G'],['Snow'],['Creature'],['Aurochs'],Uncommon,CSP,3,3,None,"Trample\nWhenever Rimehorn Aurochs attacks, it gets +1/+0 until end of turn for each other attacking Aurochs.\n{2}{S}: Target creature blocks target creature this turn if able. ({S} can be paid with one mana from a snow source.)"
Simian Brawler,4.0,['G'],['G'],None,['Creature'],"['Ape', 'Warrior']",Common,CSP,3,3,None,Discard a land card: Simian Brawler gets +1/+1 until end of turn.
Kjeldoran War Cry,2.0,['W'],['W'],None,['Instant'],None,Common,CSP,None,None,None,"Creatures you control get +X/+X until end of turn, where X is 1 plus the number of cards named Kjeldoran War Cry in all graveyards."
Sheltering Ancient,2.0,['G'],['G'],None,['Creature'],['Treefolk'],Uncommon,CSP,5,5,None,"Trample\nCumulative upkeep—Put a +1/+1 counter on a creature an opponent controls. (At the beginning of your upkeep, put an age counter on this permanent, then sacrifice it unless you pay its upkeep cost for each age counter on it.)"
Sun's Bounty,2.0,['W'],['W'],None,['Instant'],None,Common,CSP,None,None,None,"You gain 4 life.\nRecover {1}{W} (When a creature is put into your graveyard from the battlefield, you may pay {1}{W}. If you do, return this card from your graveyard to your hand. Otherwise, exile this card.)"
Ronom Unicorn,2.0,['W'],['W'],None,['Creature'],['Unicorn'],Common,CSP,2,2,None,Sacrifice Ronom Unicorn: Destroy target enchantment.
Resize,2.0,['G'],['G'],None,['Instant'],None,Uncommon,CSP,None,None,None,"Target creature gets +3/+3 until end of turn.\nRecover {1}{G} (When a creature is put into your graveyard from the battlefield, you may pay {1}{G}. If you do, return this card from your graveyard to your hand. Otherwise, exile this card.)"
Boreal Griffin,5.0,['W'],['W'],['Snow'],['Creature'],['Griffin'],Common,CSP,3,2,None,Flying\n{S}: Boreal Griffin gains first strike until end of turn. ({S} can be paid with one mana from a snow source.)
Cover of Winter,3.0,['W'],['W'],['Snow'],['Enchantment'],None,Rare,CSP,None,None,None,"Cumulative upkeep {S} (At the beginning of your upkeep, put an age counter on this permanent, then sacrifice it unless you pay its upkeep cost for each age counter on it. {S} can be paid with one mana from a snow source.)\nIf a creature would deal combat damage to you and/or one or more creatures you control, prevent X of that damage, where X is the number of age counters on Cover of Winter.\n{S}: Put an age counter on Cover of Winter."
Gelid Shackles,1.0,['W'],['W'],['Snow'],['Enchantment'],['Aura'],Common,CSP,None,None,None,"Enchant creature\nEnchanted creature can't block, and its activated abilities can't be activated.\n{S}: Enchanted creature gains defender until end of turn. ({S} can be paid with one mana from a snow source.)"
Luminesce,1.0,['W'],['W'],None,['Instant'],None,Uncommon,CSP,None,None,None,Prevent all damage that black sources and red sources would deal this turn.
Martyr of Sands,1.0,['W'],['W'],None,['Creature'],"['Human', 'Cleric']",Common,CSP,1,1,None,"{1}, Reveal X white cards from your hand, Sacrifice Martyr of Sands: You gain three times X life."
Kjeldoran Javelineer,1.0,['W'],['W'],None,['Creature'],"['Human', 'Soldier']",Common,CSP,1,2,None,"Cumulative upkeep {1} (At the beginning of your upkeep, put an age counter on this permanent, then sacrifice it unless you pay its upkeep cost for each age counter on it.)\n{T}: Kjeldoran Javelineer deals damage equal to the number of age counters on it to target attacking or blocking creature."
Field Marshal,3.0,['W'],['W'],None,['Creature'],"['Human', 'Soldier']",Rare,CSP,2,2,None,Other Soldier creatures get +1/+1 and have first strike. (They deal combat damage before creatures without first strike.)
Kjeldoran Outrider,2.0,['W'],['W'],None,['Creature'],"['Human', 'Soldier']",Common,CSP,2,2,None,{W}: Kjeldoran Outrider gets +0/+1 until end of turn.
"Darien, King of Kjeldor",6.0,['W'],['W'],['Legendary'],['Creature'],"['Human', 'Soldier']",Rare,CSP,3,3,None,"Whenever you're dealt damage, you may create that many 1/1 white Soldier creature tokens."
Glacial Plating,4.0,['W'],['W'],['Snow'],['Enchantment'],['Aura'],Uncommon,CSP,None,None,None,"Enchant creature\nCumulative upkeep {S} (At the beginning of your upkeep, put an age counter on this permanent, then sacrifice it unless you pay its upkeep cost for each age counter on it. {S} can be paid with one mana from a snow source.)\nEnchanted creature gets +3/+3 for each age counter on Glacial Plating."
Allosaurus Rider,7.0,['G'],['G'],None,['Creature'],"['Elf', 'Warrior']",Rare,CSP,1+*,1+*,None,You may exile two green cards from your hand rather than pay this spell's mana cost.\nAllosaurus Rider's power and toughness are each equal to 1 plus the number of lands you control.
Jötun Grunt,2.0,['W'],['W'],None,['Creature'],"['Giant', 'Soldier']",Uncommon,CSP,4,4,None,"Cumulative upkeep—Put two cards from a single graveyard on the bottom of their owner's library. (At the beginning of your upkeep, put an age counter on this permanent, then sacrifice it unless you pay its upkeep cost for each age counter on it.)"
Adarkar Valkyrie,6.0,['W'],['W'],['Snow'],['Creature'],['Angel'],Rare,CSP,4,5,None,"Flying, vigilance\n{T}: When target creature other than Adarkar Valkyrie dies this turn, return that card to the battlefield under your control."
Mystic Melting,4.0,['G'],['G'],None,['Instant'],None,Uncommon,CSP,None,None,None,Destroy target artifact or enchantment.\nDraw a card at the beginning of the next turn's upkeep.
Panglacial Wurm,7.0,['G'],['G'],None,['Creature'],['Wurm'],Rare,CSP,9,5,None,"Trample\nWhile you're searching your library, you may cast Panglacial Wurm from your library."
Karplusan Strider,4.0,['G'],['G'],None,['Creature'],['Yeti'],Uncommon,CSP,3,4,None,Karplusan Strider can't be the target of blue or black spells.
