Name,CMC,Colors,Color identity,Supertypes,Types,Subtypes,Rarity,Set,Power,Toughness,Loyalty,Text
Skyward Eye Prophets,6.0,"['G', 'U', 'W']","['G', 'U', 'W']",None,['Creature'],"['Human', 'Wizard']",Uncommon,CON,3,3,None,"Vigilance\n{T}: Reveal the top card of your library. If it's a land card, put it onto the battlefield. Otherwise, put it into your hand."
Court Homunculus,1.0,['W'],['W'],None,"['Artifact', 'Creature']",['Homunculus'],Common,CON,1,1,None,Court Homunculus gets +1/+1 as long as you control another artifact.
Celestial Purge,2.0,['W'],['W'],None,['Instant'],None,Uncommon,CON,None,None,None,Exile target black or red permanent.
Shambling Remains,3.0,"['B', 'R']","['B', 'R']",None,['Creature'],"['Zombie', 'Horror']",Uncommon,CON,4,3,None,Shambling Remains can't block.\nUnearth {B}{R} ({B}{R}: Return this card from your graveyard to the battlefield. It gains haste. Exile it at the beginning of the next end step or if it would leave the battlefield. Unearth only as a sorcery.)
Aven Trailblazer,3.0,['W'],['W'],None,['Creature'],"['Bird', 'Soldier']",Common,CON,2,*,None,Flying\nDomain — Aven Trailblazer's toughness is equal to the number of basic land types among lands you control.
Scarland Thrinax,3.0,"['B', 'G', 'R']","['B', 'G', 'R']",None,['Creature'],['Lizard'],Uncommon,CON,2,2,None,Sacrifice a creature: Put a +1/+1 counter on Scarland Thrinax.
Meglonoth,6.0,"['G', 'R', 'W']","['G', 'R', 'W']",None,['Creature'],['Beast'],Rare,CON,6,6,None,"Vigilance, trample\nWhenever Meglonoth blocks a creature, Meglonoth deals damage to that creature's controller equal to Meglonoth's power."
Rhox Bodyguard,5.0,"['G', 'W']","['G', 'W']",None,['Creature'],"['Rhino', 'Monk', 'Soldier']",Common,CON,2,3,None,"Exalted (Whenever a creature you control attacks alone, that creature gets +1/+1 until end of turn.)\nWhen Rhox Bodyguard enters the battlefield, you gain 3 life."
Sylvan Bounty,6.0,['G'],['G'],None,['Instant'],None,Common,CON,None,None,None,"Target player gains 8 life.\nBasic landcycling {1}{G} ({1}{G}, Discard this card: Search your library for a basic land card, reveal it, put it into your hand, then shuffle.)"
Progenitus,10.0,"['B', 'G', 'R', 'U', 'W']","['B', 'G', 'R', 'U', 'W']",['Legendary'],['Creature'],"['Hydra', 'Avatar']",Mythic,CON,10,10,None,"Protection from everything\nIf Progenitus would be put into a graveyard from anywhere, reveal Progenitus and shuffle it into its owner's library instead."
Spore Burst,4.0,['G'],['G'],None,['Sorcery'],None,Uncommon,CON,None,None,None,Domain — Create a 1/1 green Saproling creature token for each basic land type among lands you control.
Malfegor,6.0,"['B', 'R']","['B', 'R']",['Legendary'],['Creature'],"['Demon', 'Dragon']",Mythic,CON,6,6,None,"Flying\nWhen Malfegor enters the battlefield, discard your hand. Each opponent sacrifices a creature for each card discarded this way."
Conflux,8.0,"['B', 'G', 'R', 'U', 'W']","['B', 'G', 'R', 'U', 'W']",None,['Sorcery'],None,Mythic,CON,None,None,None,"Search your library for a white card, a blue card, a black card, a red card, and a green card. Reveal those cards, put them into your hand, then shuffle."
