Name,CMC,Colors,Color identity,Supertypes,Types,Subtypes,Rarity,Set,Power,Toughness,Loyalty,Text
Swamp,0.0,None,['B'],['Basic'],['Land'],['Swamp'],Common,40K,None,None,None,({T}: Add {B}.)
Bastion Protector,3.0,['W'],['W'],None,['Creature'],"['Human', 'Soldier']",Rare,40K,3,3,None,Commander creatures you control get +2/+2 and have indestructible.
Swamp,0.0,None,['B'],['Basic'],['Land'],['Swamp'],Common,40K,None,None,None,({T}: Add {B}.)
Nurgle's Rot,1.0,['B'],['B'],None,['Enchantment'],['Aura'],Uncommon,40K,None,None,None,"Enchant creature an opponent controls\nWhen enchanted creature dies, return Nurgle's Rot to its owner's hand and you create a 1/3 black Demon creature token named Plaguebearer of Nurgle."
Swamp,0.0,None,['B'],['Basic'],['Land'],['Swamp'],Common,40K,None,None,None,({T}: Add {B}.)
Fabricate,3.0,['U'],['U'],None,['Sorcery'],None,Rare,40K,None,None,None,"Search your library for an artifact card, reveal it, put it into your hand, then shuffle."
Swamp,0.0,None,['B'],['Basic'],['Land'],['Swamp'],Common,40K,None,None,None,({T}: Add {B}.)
Mawloc,2.0,"['G', 'R']","['G', 'R']",None,['Creature'],['Tyranid'],Rare,40K,2,2,None,"Ravenous (This creature enters the battlefield with X +1/+1 counters on it. If X is 5 or more, draw a card when it enters.)\nTerror from the Deep — When Mawloc enters the battlefield, it fights up to one target creature an opponent controls. If that creature would die this turn, exile it instead."
Nurgle's Conscription,5.0,['B'],['B'],None,['Instant'],None,Rare,40K,None,None,None,"Put target creature card from an opponent's graveyard onto the battlefield tapped under your control, then exile that player's graveyard."
Swamp,0.0,None,['B'],['Basic'],['Land'],['Swamp'],Common,40K,None,None,None,({T}: Add {B}.)
Swamp,0.0,None,['B'],['Basic'],['Land'],['Swamp'],Common,40K,None,None,None,({T}: Add {B}.)
Malanthrope,3.0,"['G', 'U']","['G', 'U']",None,['Creature'],['Tyranid'],Rare,40K,2,2,None,"Flying\nScavenge the Dead — When Malanthrope enters the battlefield, exile target player's graveyard. Put a +1/+1 counter on Malanthrope for each creature card exiled this way."
Mountain,0.0,None,['R'],['Basic'],['Land'],['Mountain'],Common,40K,None,None,None,({T}: Add {R}.)
Necron Overlord,4.0,['B'],['B'],None,"['Artifact', 'Creature']","['Necron', 'Noble']",Rare,40K,2,5,None,"Relentless March — {X}, {T}, Tap X untapped artifacts you control: Target opponent loses X life."
Mountain,0.0,None,['R'],['Basic'],['Land'],['Mountain'],Common,40K,None,None,None,({T}: Add {R}.)
Caged Sun,6.0,None,None,None,['Artifact'],None,Rare,40K,None,None,None,"As Caged Sun enters the battlefield, choose a color.\nCreatures you control of the chosen color get +1/+1.\nWhenever a land's ability causes you to add one or more mana of the chosen color, add one additional mana of that color."
Mountain,0.0,None,['R'],['Basic'],['Land'],['Mountain'],Common,40K,None,None,None,({T}: Add {R}.)
Magnus the Red,5.0,"['R', 'U']","['R', 'U']",['Legendary'],['Creature'],"['Demon', 'Primarch']",Rare,40K,4,5,None,"Flying\nUnearthly Power — Instant and sorcery spells you cast cost {1} less to cast for each creature token you control.\nBlade of Magnus — Whenever Magnus the Red deals combat damage to a player, create a 3/3 red Spawn creature token."
Assault Suit,4.0,None,None,None,['Artifact'],['Equipment'],Uncommon,40K,None,None,None,"Equipped creature gets +2/+2, has haste, can't attack you or planeswalkers you control, and can't be sacrificed.\nAt the beginning of each opponent's upkeep, you may have that player gain control of equipped creature until end of turn. If you do, untap it.\nEquip {3}"
Mountain,0.0,None,['R'],['Basic'],['Land'],['Mountain'],Common,40K,None,None,None,({T}: Add {R}.)
Mortify,3.0,"['B', 'W']","['B', 'W']",None,['Instant'],None,Uncommon,40K,None,None,None,Destroy target creature or enchantment.
Forest,0.0,None,['G'],['Basic'],['Land'],['Forest'],Common,40K,None,None,None,({T}: Add {G}.)
Chromatic Lantern,3.0,None,None,None,['Artifact'],None,Rare,40K,None,None,None,"Lands you control have ""{T}: Add one mana of any color.""\n{T}: Add one mana of any color."
Necron Deathmark,5.0,['B'],['B'],None,"['Artifact', 'Creature']",['Necron'],Rare,40K,5,3,None,"Flash\nSynaptic Disintegrator — When Necron Deathmark enters the battlefield, destroy up to one target creature and target player mills three cards."
Lucius the Eternal,5.0,"['B', 'R']","['B', 'R']",['Legendary'],['Creature'],"['Astartes', 'Warrior']",Rare,40K,5,3,None,"Haste\nArmour of Shrieking Souls — When Lucius the Eternal dies, exile it and choose target creature an opponent controls. When that creature leaves the battlefield, return Lucius the Eternal from exile to the battlefield under its owner's control."
Commander's Sphere,3.0,None,None,None,['Artifact'],None,Common,40K,None,None,None,{T}: Add one mana of any color in your commander's color identity.\nSacrifice Commander's Sphere: Draw a card.
"Mortarion, Daemon Primarch",6.0,['B'],['B'],['Legendary'],['Creature'],"['Demon', 'Primarch']",Rare,40K,5,6,None,"Flying\nPrimarch of the Death Guard — At the beginning of your end step, you may pay {X}. If you do, create X 2/2 black Astartes Warrior creature tokens with menace. X can't be greater than the amount of life you lost this turn."
Forest,0.0,None,['G'],['Basic'],['Land'],['Forest'],Common,40K,None,None,None,({T}: Add {G}.)
The Lost and the Damned,3.0,"['R', 'U']","['R', 'U']",None,['Enchantment'],None,Uncommon,40K,None,None,None,"Whenever a land enters the battlefield under your control from anywhere other than your hand or you cast a spell from anywhere other than your hand, create a 3/3 red Spawn creature token."
Swamp,0.0,None,['B'],['Basic'],['Land'],['Swamp'],Common,40K,None,None,None,({T}: Add {B}.)
Mandate of Abaddon,4.0,['B'],['B'],None,['Sorcery'],None,Rare,40K,None,None,None,Choose target creature you control. Destroy all creatures with power less than that creature's power.
Kill! Maim! Burn!,5.0,"['B', 'R']","['B', 'R']",None,['Instant'],None,Rare,40K,None,None,None,Choose one or more —\n• Destroy target artifact.\n• Destroy target creature.\n• Kill! Maim! Burn! deals 3 damage to target player.
Adaptive Automaton,3.0,None,None,None,"['Artifact', 'Creature']",['Construct'],Rare,40K,2,2,None,"As Adaptive Automaton enters the battlefield, choose a creature type.\nAdaptive Automaton is the chosen type in addition to its other types.\nOther creatures you control of the chosen type get +1/+1."
Lychguard,3.0,['B'],['B'],None,"['Artifact', 'Creature']",['Necron'],Rare,40K,2,3,None,"Guardian Protocols — {3}{B}, Sacrifice Lychguard: Return all legendary creature cards from your graveyard to your hand."
Cranial Plating,2.0,None,['B'],None,['Artifact'],['Equipment'],Uncommon,40K,None,None,None,Equipped creature gets +1/+0 for each artifact you control.\n{B}{B}: Attach Cranial Plating to target creature you control.\nEquip {1}
Inquisitor Eisenhorn,4.0,"['B', 'U']","['B', 'U']",['Legendary'],['Creature'],"['Human', 'Inquisitor']",Rare,40K,2,3,None,"You may reveal the first card you draw each turn as you draw it. Whenever you reveal an instant or sorcery card this way, create Cherubael, a legendary 4/4 black Demon creature token with flying.\nWhenever Inquisitor Eisenhorn deals combat damage to a player, investigate that many times. (Create a Clue token. It's an artifact with ""{2}, Sacrifice this artifact: Draw a card."")"
Lokhust Heavy Destroyer,4.0,['B'],['B'],None,"['Artifact', 'Creature']",['Necron'],Rare,40K,3,2,None,"Flying\nEnmitic Exterminator — When Lokhust Heavy Destroyer enters the battlefield, each player sacrifices a creature.\nUnearth {5}{B}{B}{B} ({5}{B}{B}{B}: Return this card from your graveyard to the battlefield. It gains haste. Exile it at the beginning of the next end step or if it would leave the battlefield. Unearth only as a sorcery.)"
Endless Atlas,2.0,None,None,None,['Artifact'],None,Rare,40K,None,None,None,"{2}, {T}: Draw a card. Activate only if you control three or more lands with the same name."
Gilded Lotus,5.0,None,None,None,['Artifact'],None,Rare,40K,None,None,None,{T}: Add three mana of any one color.
Illuminor Szeras,3.0,['B'],['B'],['Legendary'],"['Artifact', 'Creature']",['Necron'],Rare,40K,3,3,None,"Secrets of the Soul — {T}, Sacrifice another creature: Add an amount of {B} equal to the sacrificed creature's mana value."
The Horus Heresy,6.0,"['B', 'R', 'U']","['B', 'R', 'U']",None,['Enchantment'],['Saga'],Rare,40K,None,None,None,"(As this Saga enters and after your draw step, add a lore counter. Sacrifice after III.)\nI — For each opponent, gain control of up to one target nonlegendary creature that player controls for as long as The Horus Heresy remains on the battlefield.\nII — Draw a card for each creature you control but don't own.\nIII — Starting with you, each player chooses a creature. Destroy each creature chosen this way."
Hedron Archive,4.0,None,None,None,['Artifact'],None,Uncommon,40K,None,None,None,"{T}: Add {C}{C}.\n{2}, {T}, Sacrifice Hedron Archive: Draw two cards."
Hexmark Destroyer,6.0,['B'],['B'],None,"['Artifact', 'Creature']",['Necron'],Uncommon,40K,6,6,None,Multi-threat Eliminator — Hexmark Destroyer can't be blocked except by six or more creatures.\nUnearth {4}{B}{B} ({4}{B}{B}: Return this card from your graveyard to the battlefield. It gains haste. Exile it at the beginning of the next end step or if it would leave the battlefield. Unearth only as a sorcery.)
Helbrute,5.0,"['B', 'R']","['B', 'R']",None,"['Artifact', 'Creature']","['Astartes', 'Dreadnought']",Rare,40K,5,4,None,Haste\nSarcophagus — You may cast Helbrute from your graveyard by exiling another creature card from your graveyard in addition to paying its other costs.
Great Unclean One,5.0,['B'],['B'],None,['Creature'],['Demon'],Rare,40K,4,5,None,"Reverberating Summons — At the beginning of your end step, each opponent loses 2 life. Then for each opponent who has less life than you, create a 1/3 black Demon creature token named Plaguebearer of Nurgle."
Herald's Horn,3.0,None,None,None,['Artifact'],None,Uncommon,40K,None,None,None,"As Herald's Horn enters the battlefield, choose a creature type.\nCreature spells you cast of the chosen type cost {1} less to cast.\nAt the beginning of your upkeep, look at the top card of your library. If it's a creature card of the chosen type, you may reveal it and put it into your hand."
Atalan Jackal,3.0,"['G', 'R']","['G', 'R']",None,['Creature'],"['Human', 'Tyranid', 'Scout']",Rare,40K,2,2,None,"Trample, haste\nSkilled Outrider — Whenever Atalan Jackal deals combat damage to a player, you may search your library for a basic land card, put it onto the battlefield tapped, then shuffle."
"Ghyrson Starn, Kelermorph",3.0,"['R', 'U']","['R', 'U']",['Legendary'],['Creature'],"['Tyranid', 'Human']",Rare,40K,3,2,None,"Ward {2} (Whenever this creature becomes the target of a spell or ability an opponent controls, counter it unless that player pays {2}.)\nThree Autostubs — Whenever another source you control deals exactly 1 damage to a permanent or player, Ghyrson Starn, Kelermorph deals 2 damage to that permanent or player."
Flayed One,3.0,['B'],['B'],None,"['Artifact', 'Creature']",['Necron'],Uncommon,40K,4,1,None,"Lifelink\nFlesh Flayer — When Flayed One enters the battlefield, mill three cards."
Icon of Ancestry,3.0,None,None,None,['Artifact'],None,Rare,40K,None,None,None,"As Icon of Ancestry enters the battlefield, choose a creature type.\nCreatures you control of the chosen type get +1/+1.\n{3}, {T}: Look at the top three cards of your library. You may reveal a creature card of the chosen type from among them and put it into your hand. Put the rest on the bottom of your library in a random order."
Decree of Pain,8.0,['B'],['B'],None,['Sorcery'],None,Rare,40K,None,None,None,"Destroy all creatures. They can't be regenerated. Draw a card for each creature destroyed this way.\nCycling {3}{B}{B} ({3}{B}{B}, Discard this card: Draw a card.)\nWhen you cycle Decree of Pain, all creatures get -2/-2 until end of turn."
Mask of Memory,2.0,None,None,None,['Artifact'],['Equipment'],Uncommon,40K,None,None,None,"Whenever equipped creature deals combat damage to a player, you may draw two cards. If you do, discard a card.\nEquip {1} ({1}: Attach to target creature you control. Equip only as a sorcery.)"
Cryptek,4.0,['B'],['B'],None,"['Artifact', 'Creature']","['Necron', 'Wizard']",Rare,40K,3,3,None,"{1}{B}, {T}: Choose another target artifact creature you control. When that creature dies this turn, return it to the battlefield tapped under your control."
Gargoyle Flock,4.0,"['G', 'U']","['G', 'U']",None,['Creature'],"['Tyranid', 'Gargoyle']",Rare,40K,2,2,None,"Flying\nSkyswarm — At the beginning of your end step, if a creature entered the battlefield under your control this turn, create a 1/1 blue Tyranid Gargoyle creature token with flying."
Darkness,1.0,['B'],['B'],None,['Instant'],None,Common,40K,None,None,None,Prevent all combat damage that would be dealt this turn.
Mind Stone,2.0,None,None,None,['Artifact'],None,Uncommon,40K,None,None,None,"{T}: Add {C}.\n{1}, {T}, Sacrifice Mind Stone: Draw a card."
Chronomancer,2.0,['B'],['B'],None,"['Artifact', 'Creature']","['Necron', 'Wizard']",Rare,40K,1,1,None,"Flying\nAtomic Transmutation — {1}, {T}, Sacrifice another artifact: Draw a card.\nUnearth {2}{B} ({2}{B}: Return this card from your graveyard to the battlefield. It gains haste. Exile it at the beginning of the next end step or if it would leave the battlefield. Unearth only as a sorcery.)"
The Flesh Is Weak,5.0,"['B', 'U', 'W']","['B', 'U', 'W']",None,['Enchantment'],None,Rare,40K,None,None,None,"When The Flesh Is Weak enters the battlefield, put a +1/+1 counter on each creature you control.\nCreatures you control with +1/+1 counters on them are artifacts in addition to their other types.\nNonartifact creatures get -1/-1."
Dark Ritual,1.0,['B'],['B'],None,['Instant'],None,Common,40K,None,None,None,Add {B}{B}{B}.
Everflowing Chalice,0.0,None,None,None,['Artifact'],None,Rare,40K,None,None,None,Multikicker {2} (You may pay an additional {2} any number of times as you cast this spell.)\nEverflowing Chalice enters the battlefield with a charge counter on it for each time it was kicked.\n{T}: Add {C} for each charge counter on Everflowing Chalice.
Bile Blight,2.0,['B'],['B'],None,['Instant'],None,Uncommon,40K,None,None,None,Target creature and all other creatures with the same name as that creature get -3/-3 until end of turn.
The First Tyrannic War,5.0,"['G', 'R', 'U']","['G', 'R', 'U']",None,['Enchantment'],['Saga'],Rare,40K,None,None,None,"(As this Saga enters and after your draw step, add a lore counter. Sacrifice after III.)\nI — You may put a creature card from your hand onto the battlefield. If its mana cost contains {X}, it enters the battlefield with a number of +1/+1 counters on it equal to the number of lands you control.\nII, III — Double the number of each kind of counter on target creature you control."
Blight Grenade,5.0,['B'],['B'],None,['Sorcery'],None,Rare,40K,None,None,None,Destroy target creature.\nAll creatures get -3/-3 until end of turn.
Beacon of Unrest,5.0,['B'],['B'],None,['Sorcery'],None,Rare,40K,None,None,None,Put target artifact or creature card from a graveyard onto the battlefield under your control. Shuffle Beacon of Unrest into its owner's library.
Exterminatus,7.0,"['B', 'W']","['B', 'W']",None,['Sorcery'],None,Rare,40K,None,None,None,Nonland permanents your opponents control lose indestructible until end of turn.\nDestroy all nonland permanents.
Mystic Forge,4.0,None,None,None,['Artifact'],None,Rare,40K,None,None,None,"You may look at the top card of your library any time.\nYou may cast artifact spells and colorless spells from the top of your library.\n{T}, Pay 1 life: Exile the top card of your library."
Reconnaissance Mission,4.0,['U'],['U'],None,['Enchantment'],None,Uncommon,40K,None,None,None,"Whenever a creature you control deals combat damage to a player, you may draw a card.\nCycling {2} ({2}, Discard this card: Draw a card.)"
Exalted Flamer of Tzeentch,4.0,"['R', 'U']","['R', 'U']",None,['Creature'],['Demon'],Rare,40K,2,4,None,"Sorcerous Inspiration — At the beginning of your upkeep, return an instant or sorcery card at random from your graveyard to your hand.\nFire of Tzeentch — Whenever you cast an instant or sorcery spell, Exalted Flamer of Tzeentch deals 1 damage to each opponent."
Biotransference,4.0,['B'],['B'],None,['Enchantment'],None,Rare,40K,None,None,None,"Creatures you control are artifacts in addition to their other types. The same is true for creature spells you control and creature cards you own that aren't on the battlefield.\nWhenever you cast an artifact spell, you lose 1 life and create a 2/2 black Necron Warrior artifact creature token."
Sculpting Steel,3.0,None,None,None,['Artifact'],None,Rare,40K,None,None,None,You may have Sculpting Steel enter the battlefield as a copy of any artifact on the battlefield.
Brainstorm,1.0,['U'],['U'],None,['Instant'],None,Common,40K,None,None,None,"Draw three cards, then put two cards from your hand on top of your library in any order."
Skullclamp,1.0,None,None,None,['Artifact'],['Equipment'],Uncommon,40K,None,None,None,"Equipped creature gets +1/-1.\nWhenever equipped creature dies, draw two cards.\nEquip {1}"
Arco-Flagellant,3.0,['B'],['B'],None,['Creature'],['Human'],Rare,40K,3,1,None,"Squad {2} (As an additional cost to cast this spell, you may pay {2} any number of times. When this creature enters the battlefield, create that many tokens that are copies of it.)\nArco-Flagellant can't block.\nEndurant — Pay 3 life: Arco-Flagellant gains indestructible until end of turn."
Epistolary Librarian,4.0,"['U', 'W']","['U', 'W']",None,['Creature'],"['Astartes', 'Wizard']",Rare,40K,3,4,None,"Veil of Time — Whenever Epistolary Librarian attacks, you may cast a spell with mana value X or less from your hand without paying its mana cost, where X is the number of attacking creatures."
Aetherize,4.0,['U'],['U'],None,['Instant'],None,Uncommon,40K,None,None,None,Return all attacking creatures to their owner's hand.
Sol Ring,1.0,None,None,None,['Artifact'],None,Uncommon,40K,None,None,None,{T}: Add {C}{C}.
Anrakyr the Traveller,5.0,['B'],['B'],['Legendary'],"['Artifact', 'Creature']",['Necron'],Rare,40K,4,4,None,"Lord of the Pyrrhian Legions — Whenever Anrakyr the Traveller attacks, you may cast an artifact spell from your hand or graveyard by paying life equal to its mana value rather than paying its mana cost."
Drach'Nyen,6.0,"['B', 'R']","['B', 'R']",['Legendary'],['Artifact'],['Equipment'],Rare,40K,None,None,None,"Echo of the First Murder — When Drach'Nyen enters the battlefield, exile up to one target creature.\nDaemon Sword — Equipped creature has menace and gets +X/+0, where X is the exiled card's power.\nEquip {2} ({2}: Attach to target creature you control. Equip only as a sorcery.)"
Vanguard Suppressor,4.0,['U'],['U'],None,['Creature'],"['Astartes', 'Warrior']",Rare,40K,3,2,None,"Squad {2} (As an additional cost to cast this spell, you may pay {2} any number of times. When this creature enters the battlefield, create that many tokens that are copies of it.)\nFlying\nSuppressing Fire — Whenever Vanguard Suppressor deals combat damage to a player, draw a card."
Deny the Witch,4.0,"['B', 'U', 'W']","['B', 'U', 'W']",None,['Instant'],None,Uncommon,40K,None,None,None,"Counter target spell, activated ability, or triggered ability. Its controller loses life equal to the number of creatures you control."
Sister of Silence,5.0,['U'],['U'],None,['Creature'],"['Human', 'Knight']",Rare,40K,3,3,None,"Flash\nPsychic Abomination — When Sister of Silence enters the battlefield, counter target instant spell, sorcery spell, activated ability, or triggered ability."
"Deathleaper, Terror Weapon",4.0,"['G', 'R']","['G', 'R']",['Legendary'],['Creature'],['Tyranid'],Rare,40K,3,3,None,Flash\nHaste\nFlesh Hooks — Creatures you control that entered the battlefield this turn have double strike.
Belisarius Cawl,4.0,"['U', 'W']","['U', 'W']",['Legendary'],"['Artifact', 'Creature']",['Human'],Rare,40K,2,4,None,"Ultima Founding — {T}, Tap two untapped artifacts you control: Create a 2/2 white Astartes Warrior creature token with vigilance.\nMaster of Machines — {T}, Tap X untapped creatures you control: Look at the top X cards of your library. You may reveal an artifact card from among them and put it into your hand. Put the rest on the bottom of your library in a random order."
Sicarian Infiltrator,3.0,['U'],['U'],None,"['Artifact', 'Creature']","['Human', 'Soldier']",Uncommon,40K,1,2,None,"Flash\nSquad {2} (As an additional cost to cast this spell, you may pay {2} any number of times. When this creature enters the battlefield, create that many tokens that are copies of it.)\nBenediction of the Omnissiah — When Sicarian Infiltrator enters the battlefield, draw a card."
Talisman of Creativity,2.0,None,"['R', 'U']",None,['Artifact'],None,Uncommon,40K,None,None,None,{T}: Add {C}.\n{T}: Add {U} or {R}. Talisman of Creativity deals 1 damage to you.
Company Commander,4.0,"['B', 'W']","['B', 'W']",None,['Creature'],"['Human', 'Soldier']",Rare,40K,2,4,None,"Command Section — When Company Commander enters the battlefield, create a number of 1/1 white Soldier creature tokens equal to the number of opponents you have.\nBring it Down! — Whenever Company Commander attacks, creatures you control gain deathtouch until end of turn."
Cybernetica Datasmith,3.0,"['B', 'U']","['B', 'U']",None,"['Artifact', 'Creature']","['Human', 'Artificer']",Rare,40K,0,1,None,"Protection from Robots\nField Reprogramming — {U}, {T}: Target player draws a card. Another target player creates a 4/4 colorless Robot artifact creature token with ""This creature can't block."""
Lord of Change,7.0,['U'],['U'],None,['Creature'],['Demon'],Rare,40K,6,6,None,"Flying, ward {3}\nArchitect of Deception — When Lord of Change enters the battlefield, draw three cards."
Talisman of Dominance,2.0,None,"['B', 'U']",None,['Artifact'],None,Uncommon,40K,None,None,None,{T}: Add {C}.\n{T}: Add {U} or {B}. Talisman of Dominance deals 1 damage to you.
Heralds of Tzeentch,5.0,['U'],['U'],None,['Creature'],['Demon'],Uncommon,40K,3,3,None,"Flying\nCascade (When you cast this spell, exile cards from the top of your library until you exile a nonland card that costs less. You may cast it without paying its mana cost. Put the exiled cards on the bottom of your library in a random order.)"
Commissar Severina Raine,3.0,"['B', 'W']","['B', 'W']",['Legendary'],['Creature'],"['Human', 'Soldier']",Rare,40K,2,2,None,"Leading from the Front — Whenever Commissar Severina Raine attacks, each opponent loses X life, where X is the number of other attacking creatures.\nSummary Execution — {2}, Sacrifice another creature: You gain 2 life and draw a card."
Genestealer Patriarch,5.0,['U'],['U'],None,['Creature'],['Tyranid'],Rare,40K,4,4,None,"Genestealer's Kiss — Whenever Genestealer Patriarch attacks, put an infection counter on target creature defending player controls.\nChildren of the Cult — Whenever a creature with an infection counter on it dies, you create a token that's a copy of that creature, except it's a Tyranid in addition to its other types."
Talisman of Hierarchy,2.0,None,"['B', 'W']",None,['Artifact'],None,Uncommon,40K,None,None,None,{T}: Add {C}.\n{T}: Add {W} or {B}. Talisman of Hierarchy deals 1 damage to you.
Talisman of Indulgence,2.0,None,"['B', 'R']",None,['Artifact'],None,Uncommon,40K,None,None,None,{T}: Add {C}.\n{T}: Add {B} or {R}. Talisman of Indulgence deals 1 damage to you.
Chaos Mutation,5.0,"['R', 'U']","['R', 'U']",None,['Instant'],None,Rare,40K,None,None,None,"Exile any number of target creatures controlled by different players. For each creature exiled this way, its controller reveals cards from the top of their library until they reveal a creature card, puts that card onto the battlefield, then puts the rest on the bottom of their library in a random order."
Genestealer Locus,4.0,['U'],['U'],None,['Creature'],"['Tyranid', 'Human']",Uncommon,40K,3,3,None,"Neurotraumal Rod — Whenever a creature attacks you, it gets -1/-0 until end of turn.\nWhenever a creature attacks one of your opponents, it gets +0/+1 until end of turn."
Tomb Fortress,0.0,None,['B'],None,['Land'],None,Rare,40K,None,None,None,"Tomb Fortress enters the battlefield tapped.\n{T}: Add {B}.\n{2}{B}{B}{B}, {T}, Exile Tomb Fortress: Mill four cards, then return a creature card from your graveyard to the battlefield. Activate only as a sorcery."
Talisman of Progress,2.0,None,"['U', 'W']",None,['Artifact'],None,Uncommon,40K,None,None,None,{T}: Add {C}.\n{T}: Add {W} or {U}. Talisman of Progress deals 1 damage to you.
Thought Vessel,2.0,None,None,None,['Artifact'],None,Common,40K,None,None,None,You have no maximum hand size.\n{T}: Add {C}.
Zephyrim,4.0,['W'],['W'],None,['Creature'],"['Human', 'Warrior']",Rare,40K,3,3,None,"Squad {2} (As an additional cost to cast this spell, you may pay {2} any number of times. When this creature enters the battlefield, create that many tokens that are copies of it.)\nFlying, vigilance\nMiracle {1}{W} (You may cast this card for its miracle cost when you draw it if it's the first card you drew this turn.)"
Seeker of Slaanesh,4.0,['R'],['R'],None,['Creature'],['Demon'],Uncommon,40K,3,3,None,Haste\nAllure of Slaanesh — Each opponent must attack with at least one creature each combat if able.
Blood for the Blood God!,11.0,"['B', 'R']","['B', 'R']",None,['Instant'],None,Rare,40K,None,None,None,"This spell costs {1} less to cast for each creature that died this turn.\nDiscard your hand, then draw eight cards. Blood for the Blood God! deals 8 damage to each opponent. Exile Blood for the Blood God!"
Chaos Defiler,5.0,"['B', 'R']","['B', 'R']",None,"['Artifact', 'Creature']","['Demon', 'Construct']",Rare,40K,5,4,None,"Trample\nBattle Cannon — When Chaos Defiler enters the battlefield or dies, for each opponent, choose a nonland permanent that player controls. Destroy one of them chosen at random."
Unstable Obelisk,3.0,None,None,None,['Artifact'],None,Common,40K,None,None,None,"{T}: Add {C}.\n{7}, {T}, Sacrifice Unstable Obelisk: Destroy target permanent."
Birth of the Imperium,5.0,"['B', 'U', 'W']","['B', 'U', 'W']",None,['Enchantment'],['Saga'],Rare,40K,None,None,None,"(As this Saga enters and after your draw step, add a lore counter. Sacrifice after III.)\nI — Create a 2/2 white Astartes Warrior creature token with vigilance for each opponent you have.\nII — Each opponent sacrifices a creature.\nIII — Draw two cards for each opponent who controls fewer creatures than you."
Vexilus Praetor,4.0,['W'],['W'],None,['Creature'],"['Custodes', 'Warrior']",Rare,40K,3,4,None,Flash\nVigilance\nAegis of the Emperor — Commanders you control have protection from everything.
Screamer-Killer,5.0,['R'],['R'],None,['Creature'],['Tyranid'],Rare,40K,5,5,None,"Trample\nBio-Plasmic Scream — Whenever you cast a creature spell with mana value 5 or greater, Screamer-Killer deals 5 damage to any target."
Thunderhawk Gunship,6.0,None,None,None,['Artifact'],['Vehicle'],Rare,40K,6,6,None,"Flying\nWhen Thunderhawk Gunship enters the battlefield, create two 2/2 white Astartes Warrior creature tokens with vigilance.\nWhenever Thunderhawk Gunship attacks, attacking creatures you control gain flying until end of turn.\nCrew 2"
Wayfarer's Bauble,1.0,None,None,None,['Artifact'],None,Common,40K,None,None,None,"{2}, {T}, Sacrifice Wayfarer's Bauble: Search your library for a basic land card, put that card onto the battlefield tapped, then shuffle."
Worn Powerstone,3.0,None,None,None,['Artifact'],None,Uncommon,40K,None,None,None,Worn Powerstone enters the battlefield tapped.\n{T}: Add {C}{C}.
Ultramarines Honour Guard,4.0,['W'],['W'],None,['Creature'],"['Astartes', 'Warrior']",Rare,40K,2,2,None,"Squad {2} (As an additional cost to cast this spell, you may pay {2} any number of times. When this creature enters the battlefield, create that many tokens that are copies of it.)\nOther creatures you control get +1/+1."
The Red Terror,4.0,['R'],['R'],['Legendary'],['Creature'],['Tyranid'],Rare,40K,4,3,None,"Advanced Species — Whenever a red source you control deals damage to one or more permanents and/or players, put a +1/+1 counter on The Red Terror."
Callidus Assassin,6.0,"['B', 'U']","['B', 'U']",None,['Creature'],"['Human', 'Shapeshifter', 'Assassin']",Rare,40K,3,3,None,"Flash\nPolymorphine — You may have Callidus Assassin enter the battlefield tapped as a copy of any creature on the battlefield, except it has ""When this creature enters the battlefield, destroy up to one other target creature with the same name as this creature."""
Arcane Sanctum,0.0,None,"['B', 'U', 'W']",None,['Land'],None,Uncommon,40K,None,None,None,"Arcane Sanctum enters the battlefield tapped.\n{T}: Add {W}, {U}, or {B}."
Triumph of Saint Katherine,5.0,['W'],['W'],None,['Creature'],"['Human', 'Warrior']",Rare,40K,5,5,None,"Lifelink\nPraesidium Protectiva — When Triumph of Saint Katherine is put into your graveyard from the battlefield, exile it and the top six cards of your library in a face-down pile. If you do, shuffle that pile and put it back on top of your library.\nMiracle {1}{W} (You may cast this card for its miracle cost when you draw it if it's the first card you drew this turn.)"
Noise Marine,5.0,['R'],['R'],None,['Creature'],"['Astartes', 'Warrior']",Uncommon,40K,3,2,None,"Cascade (When you cast this spell, exile cards from the top of your library until you exile a nonland card that costs less. You may cast it without paying its mana cost. Put the exiled cards on the bottom of your library in a random order.)\nSonic Blaster — When Noise Marine enters the battlefield, it deals damage equal to the number of spells you've cast this turn to any target."
Sceptre of Eternal Glory,4.0,None,None,['Legendary'],['Artifact'],None,Rare,40K,None,None,None,{T}: Add one mana of any color.\n{T}: Add three mana of any one color. Activate only if you control three or more lands with the same name.
Thunderwolf Cavalry,5.0,['W'],['W'],None,['Creature'],"['Astartes', 'Warrior']",Uncommon,40K,4,4,None,"First strike\nCrushing Teeth — Whenever Thunderwolf Cavalry deals combat damage to a player, put a +1/+1 counter on each other creature you control."
Let the Galaxy Burn,6.0,['R'],['R'],None,['Sorcery'],None,Rare,40K,None,None,None,"Cascade (When you cast this spell, exile cards from the top of your library until you exile a nonland card that costs less. You may cast it without paying its mana cost. Put the exiled cards on the bottom of your library in a random order.)\nLet the Galaxy Burn deals X plus 2 damage to each creature that didn't enter the battlefield this turn."
Assault Intercessor,3.0,"['B', 'W']","['B', 'W']",None,['Creature'],"['Astartes', 'Warrior']",Rare,40K,3,2,None,"First strike, menace\nChainsword — Whenever a creature an opponent controls dies, that player loses 2 life."
